---- START at 2025-08-11 00:24:01, Target=2595/2595 ----
[914/2595] FARFOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=344.7s, Completed=897/2595, ETA=2025-08-12 10:30:36
[920/2595] IDUTUW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=245.2s, Completed=898/2595, ETA=2025-08-12 10:31:05
[897/2595] LUDVAH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1221.3s, Completed=899/2595, ETA=2025-08-12 10:29:05
[888/2595] EKIDEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1740.1s, Completed=900/2595, ETA=2025-08-12 10:39:07
[926/2595] IYOCIK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=326.1s, Completed=901/2595, ETA=2025-08-12 10:37:04
[919/2595] AHUFIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=554.1s, Completed=902/2595, ETA=2025-08-12 10:35:59
[916/2595] KOSJAF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=673.3s, Completed=903/2595, ETA=2025-08-12 10:36:16
[899/2595] FECKAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1599.5s, Completed=904/2595, ETA=2025-08-12 10:37:53
[910/2595] LAWFUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1203.6s, Completed=905/2595, ETA=2025-08-12 10:35:41
[928/2595] MOGXUB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=478.9s, Completed=906/2595, ETA=2025-08-12 10:35:52
[891/2595] ZAVPET_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2033.6s, Completed=907/2595, ETA=2025-08-12 10:40:19
[921/2595] XUWTAK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1034.3s, Completed=908/2595, ETA=2025-08-12 10:46:10
[931/2595] c6ce00407e_c6ce00407e3_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=576.3s, Completed=909/2595, ETA=2025-08-12 10:46:26
[908/2595] PAPVAF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1672.8s, Completed=910/2595, ETA=2025-08-12 10:44:21
[923/2595] UVUWAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1006.0s, Completed=911/2595, ETA=2025-08-12 10:43:29
[936/2595] cg5012617_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=522.8s, Completed=912/2595, ETA=2025-08-12 10:47:10
[929/2595] PORGAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1090.2s, Completed=913/2595, ETA=2025-08-12 10:49:22
[869/2595] FUVDEH04_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3665.2s, Completed=914/2595, ETA=2025-08-12 10:47:25
[927/2595] BUKRUW01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1179.4s, Completed=915/2595, ETA=2025-08-12 10:46:05
[932/2595] BOWSOW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=847.8s, Completed=916/2595, ETA=2025-08-12 10:44:39
[933/2595] TORJER_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=819.6s, Completed=917/2595, ETA=2025-08-12 10:43:35
[903/2595] KUDWAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2289.4s, Completed=918/2595, ETA=2025-08-12 10:46:11
[902/2595] QODSUZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2320.8s, Completed=919/2595, ETA=2025-08-12 10:44:48
[892/2595] GIXGOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2679.6s, Completed=920/2595, ETA=2025-08-12 10:42:50
[890/2595] VALXEO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2727.5s, Completed=921/2595, ETA=2025-08-12 10:40:53
[939/2595] cm503311x_aloh400K_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=593.1s, Completed=922/2595, ETA=2025-08-12 10:45:10
[950/2595] OPINIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=171.6s, Completed=923/2595, ETA=2025-08-12 10:44:11
[938/2595] HAQJIV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=818.7s, Completed=924/2595, ETA=2025-08-12 10:48:46
[940/2595] ZEDQEG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=856.3s, Completed=925/2595, ETA=2025-08-12 10:50:59
[879/2595] PUGSOB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3793.1s, Completed=926/2595, ETA=2025-08-12 10:50:19
[915/2595] PONPOX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2203.2s, Completed=927/2595, ETA=2025-08-12 10:51:22
[947/2595] BETFUD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=785.1s, Completed=928/2595, ETA=2025-08-12 10:55:46
[922/2595] XILTAP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2236.3s, Completed=929/2595, ETA=2025-08-12 10:56:44
[945/2595] RORVAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=948.8s, Completed=930/2595, ETA=2025-08-12 10:56:57
[925/2595] DOYHUW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2186.6s, Completed=931/2595, ETA=2025-08-12 10:56:18
[951/2595] GAGQAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=830.3s, Completed=932/2595, ETA=2025-08-12 10:55:08
[949/2595] PUBSAH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=971.4s, Completed=933/2595, ETA=2025-08-12 10:58:55
[917/2595] HONXAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2544.0s, Completed=934/2595, ETA=2025-08-12 10:57:20
[937/2595] CISXEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1737.3s, Completed=935/2595, ETA=2025-08-12 10:59:06
[958/2595] NUVBIQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=471.9s, Completed=936/2595, ETA=2025-08-12 10:59:52
[956/2595] MIVFOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=811.2s, Completed=937/2595, ETA=2025-08-12 11:03:30
[962/2595] DOZCEC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=451.3s, Completed=938/2595, ETA=2025-08-12 11:02:42
[946/2595] XEGKAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1575.9s, Completed=939/2595, ETA=2025-08-12 11:06:46
[943/2595] BICPOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1631.8s, Completed=940/2595, ETA=2025-08-12 11:05:08
[954/2595] TAKTIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1120.7s, Completed=941/2595, ETA=2025-08-12 11:02:59
[944/2595] QUXQUX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1661.1s, Completed=942/2595, ETA=2025-08-12 11:02:21
[959/2595] ULEGOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=779.9s, Completed=943/2595, ETA=2025-08-12 11:01:44
[955/2595] QUSSII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1115.8s, Completed=944/2595, ETA=2025-08-12 11:00:30
[911/2595] ZUTBIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3576.4s, Completed=945/2595, ETA=2025-08-12 10:59:21
[964/2595] PEJNUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=624.5s, Completed=946/2595, ETA=2025-08-12 10:59:35
[960/2595] YARSAN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=830.4s, Completed=947/2595, ETA=2025-08-12 10:57:39
[965/2595] GAPNOD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=545.1s, Completed=948/2595, ETA=2025-08-12 10:55:31
[957/2595] RUBGUS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1157.7s, Completed=949/2595, ETA=2025-08-12 10:56:12
[948/2595] VAGTAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1702.6s, Completed=950/2595, ETA=2025-08-12 10:54:14
[963/2595] GAJYUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=779.4s, Completed=951/2595, ETA=2025-08-12 10:55:05
[913/2595] SUKMAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3556.0s, Completed=952/2595, ETA=2025-08-12 10:53:45
[942/2595] NIMPOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2129.5s, Completed=953/2595, ETA=2025-08-12 10:55:03
[970/2595] XOHTUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=422.8s, Completed=954/2595, ETA=2025-08-12 10:53:46
[967/2595] CUGVUW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=753.8s, Completed=955/2595, ETA=2025-08-12 10:58:27
[966/2595] OJIWIO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1021.3s, Completed=956/2595, ETA=2025-08-12 11:02:38
[898/2595] EVADEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4784.0s, Completed=957/2595, ETA=2025-08-12 11:06:58
[984/2595] CUNQOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=435.9s, Completed=958/2595, ETA=2025-08-12 11:04:48
[961/2595] CUVGIK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1535.9s, Completed=959/2595, ETA=2025-08-12 11:05:04
[935/2595] GITTUZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3334.5s, Completed=960/2595, ETA=2025-08-12 11:08:22
[971/2595] LUFBUL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1090.3s, Completed=961/2595, ETA=2025-08-12 11:08:47
[767/2595] jacs.6b06375_ja6b06375_si_001_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=10786.9s, Completed=962/2595, ETA=2025-08-12 11:07:42
[941/2595] ITOSEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2971.6s, Completed=963/2595, ETA=2025-08-12 11:05:44
[989/2595] GUPBOJ03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=241.9s, Completed=964/2595, ETA=2025-08-12 11:05:08
[974/2595] ic8004536-file004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1074.1s, Completed=965/2595, ETA=2025-08-12 11:03:27
[982/2595] NAJTAW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=859.0s, Completed=966/2595, ETA=2025-08-12 11:02:13
[969/2595] QOXNIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1305.5s, Completed=967/2595, ETA=2025-08-12 11:04:51
[973/2595] GARQAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1269.1s, Completed=968/2595, ETA=2025-08-12 11:04:47
[986/2595] DADNUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=718.0s, Completed=969/2595, ETA=2025-08-12 11:06:48
[994/2595] ALIXUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=343.3s, Completed=970/2595, ETA=2025-08-12 11:07:34
[995/2595] XAHPED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=347.6s, Completed=971/2595, ETA=2025-08-12 11:06:05
[918/2595] WECJIZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4577.8s, Completed=972/2595, ETA=2025-08-12 11:07:01
[998/2595] VOFFED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=267.8s, Completed=973/2595, ETA=2025-08-12 11:06:00
[990/2595] cm503311x_aloh425K_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=579.8s, Completed=974/2595, ETA=2025-08-12 11:04:09
[991/2595] MILQIJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=533.4s, Completed=975/2595, ETA=2025-08-12 11:02:31
[992/2595] TIVYAZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=540.0s, Completed=976/2595, ETA=2025-08-12 11:01:44
[988/2595] BAKYOE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=827.4s, Completed=977/2595, ETA=2025-08-12 11:00:57
[1003/2595] DOLXOR01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=95.0s, Completed=978/2595, ETA=2025-08-12 10:59:33
[972/2595] BAKJOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1681.2s, Completed=979/2595, ETA=2025-08-12 10:58:04
[996/2595] QADWIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=681.1s, Completed=980/2595, ETA=2025-08-12 11:02:35
[1005/2595] AVAGIP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=312.2s, Completed=981/2595, ETA=2025-08-12 11:03:34
[1010/2595] RUBDUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=108.6s, Completed=982/2595, ETA=2025-08-12 11:03:08
[976/2595] REJLOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2012.4s, Completed=983/2595, ETA=2025-08-12 11:10:00
[981/2595] NEDXOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1987.2s, Completed=984/2595, ETA=2025-08-12 11:12:59
[1006/2595] VARWOC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=693.5s, Completed=985/2595, ETA=2025-08-12 11:13:12
[1002/2595] ZEZPAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=912.9s, Completed=986/2595, ETA=2025-08-12 11:17:29
[1001/2595] JILXOS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1055.6s, Completed=987/2595, ETA=2025-08-12 11:18:35
[1007/2595] QIQTAN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=884.7s, Completed=988/2595, ETA=2025-08-12 11:16:34
[993/2595] JUNBUR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1479.0s, Completed=989/2595, ETA=2025-08-12 11:15:42
[1000/2595] NUHZAS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1183.8s, Completed=990/2595, ETA=2025-08-12 11:17:11
[983/2595] VARHIH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2286.0s, Completed=991/2595, ETA=2025-08-12 11:15:24
[881/2595] WOJYUR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=7584.4s, Completed=992/2595, ETA=2025-08-12 11:21:57
[1004/2595] cg2007167_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1301.3s, Completed=993/2595, ETA=2025-08-12 11:21:02
[1012/2595] XOVVOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1004.9s, Completed=994/2595, ETA=2025-08-12 11:21:46
[930/2595] QALHAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5469.6s, Completed=995/2595, ETA=2025-08-12 11:20:39
[1021/2595] SAJRAW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=359.3s, Completed=996/2595, ETA=2025-08-12 11:20:30
[975/2595] YAPTIT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2986.9s, Completed=997/2595, ETA=2025-08-12 11:20:40
[1019/2595] SONTOF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=514.3s, Completed=998/2595, ETA=2025-08-12 11:19:07
[924/2595] SURLEY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5955.8s, Completed=999/2595, ETA=2025-08-12 11:17:06
[1009/2595] PAVLOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1444.6s, Completed=1000/2595, ETA=2025-08-12 11:16:59
[1011/2595] KALFEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1319.8s, Completed=1001/2595, ETA=2025-08-12 11:19:02
[1014/2595] ILIGEP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=968.1s, Completed=1002/2595, ETA=2025-08-12 11:17:14
[1008/2595] RAVXOD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1572.9s, Completed=1003/2595, ETA=2025-08-12 11:15:39
[987/2595] MIXYOJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2458.6s, Completed=1004/2595, ETA=2025-08-12 11:15:22
[1024/2595] jacs.6b08724_ja6b08724_si_009_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=367.7s, Completed=1005/2595, ETA=2025-08-12 11:14:38
[934/2595] EDUTIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5746.1s, Completed=1006/2595, ETA=2025-08-12 11:16:41
[1025/2595] SEHXIN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=519.3s, Completed=1007/2595, ETA=2025-08-12 11:17:58
[1022/2595] UMOYOM16_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=655.0s, Completed=1008/2595, ETA=2025-08-12 11:16:45
[1023/2595] cg500121f_si_004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=634.9s, Completed=1009/2595, ETA=2025-08-12 11:15:00
[1031/2595] AXIPEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=325.3s, Completed=1010/2595, ETA=2025-08-12 11:14:18
[1027/2595] LACYOG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=541.6s, Completed=1011/2595, ETA=2025-08-12 11:14:48
[1018/2595] SISQES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1153.8s, Completed=1012/2595, ETA=2025-08-12 11:16:15
[1029/2595] UMOYOM10_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=638.1s, Completed=1013/2595, ETA=2025-08-12 11:15:25
[999/2595] CENPUI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2335.0s, Completed=1014/2595, ETA=2025-08-12 11:13:57
[1026/2595] ANAWIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=821.5s, Completed=1015/2595, ETA=2025-08-12 11:16:16
[1028/2595] TADCOS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=955.1s, Completed=1016/2595, ETA=2025-08-12 11:22:40
[1016/2595] UMOKIS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1583.1s, Completed=1017/2595, ETA=2025-08-12 11:21:00
[1030/2595] BOPHIZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=998.9s, Completed=1018/2595, ETA=2025-08-12 11:22:25
[1013/2595] DUNXUH14_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1993.2s, Completed=1019/2595, ETA=2025-08-12 11:20:54
[1040/2595] MITSAK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=603.1s, Completed=1020/2595, ETA=2025-08-12 11:19:22
[1037/2595] IBUBAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=683.3s, Completed=1021/2595, ETA=2025-08-12 11:18:12
[953/2595] LIPQOR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5512.8s, Completed=1022/2595, ETA=2025-08-12 11:17:55
[1044/2595] YULNOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=546.6s, Completed=1023/2595, ETA=2025-08-12 11:18:41
[1034/2595] NELVAC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1004.6s, Completed=1024/2595, ETA=2025-08-12 11:16:57
[1045/2595] FAVDIS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=485.5s, Completed=1025/2595, ETA=2025-08-12 11:16:20
[1041/2595] ETUWIA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=729.6s, Completed=1026/2595, ETA=2025-08-12 11:15:00
[1033/2595] FATKIV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1119.9s, Completed=1027/2595, ETA=2025-08-12 11:13:55
[1020/2595] NAYZOE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1714.1s, Completed=1028/2595, ETA=2025-08-12 11:11:56
[1048/2595] BIGZUO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=326.0s, Completed=1029/2595, ETA=2025-08-12 11:13:42
[1057/2595] MAHCOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=279.3s, Completed=1030/2595, ETA=2025-08-12 11:19:34
[1047/2595] UMODEH16_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=599.5s, Completed=1031/2595, ETA=2025-08-12 11:17:40
[1036/2595] APAZAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1473.7s, Completed=1032/2595, ETA=2025-08-12 11:25:43
[1053/2595] cg901128k_si_004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=607.5s, Completed=1033/2595, ETA=2025-08-12 11:23:50
[1061/2595] FUSMEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=261.4s, Completed=1034/2595, ETA=2025-08-12 11:22:32
[1058/2595] TACPET_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=572.1s, Completed=1035/2595, ETA=2025-08-12 11:21:43
[1038/2595] IKOTUZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1525.4s, Completed=1036/2595, ETA=2025-08-12 11:23:52
[1064/2595] KOZQIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=183.1s, Completed=1037/2595, ETA=2025-08-12 11:24:06
[1032/2595] DUNXUH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2009.7s, Completed=1038/2595, ETA=2025-08-12 11:28:23
[1039/2595] BAPDAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1820.3s, Completed=1039/2595, ETA=2025-08-12 11:30:24
[1017/2595] WIYWUY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2821.6s, Completed=1040/2595, ETA=2025-08-12 11:29:11
[1054/2595] LUSHOX03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1130.7s, Completed=1041/2595, ETA=2025-08-12 11:29:45
[1046/2595] WARFAY05_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1434.9s, Completed=1042/2595, ETA=2025-08-12 11:29:51
[1052/2595] FUTZEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1259.1s, Completed=1043/2595, ETA=2025-08-12 11:27:58
[1050/2595] PELQII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1343.6s, Completed=1044/2595, ETA=2025-08-12 11:26:52
[1042/2595] CEZFIY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1820.3s, Completed=1045/2595, ETA=2025-08-12 11:25:31
[1060/2595] PEPLEC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=911.3s, Completed=1046/2595, ETA=2025-08-12 11:25:12
[1066/2595] QOPPES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=535.3s, Completed=1047/2595, ETA=2025-08-12 11:23:55
[1049/2595] VURNED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1548.3s, Completed=1048/2595, ETA=2025-08-12 11:26:46
[1073/2595] YIWNUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=263.4s, Completed=1049/2595, ETA=2025-08-12 11:26:47
[1062/2595] URENEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=869.1s, Completed=1050/2595, ETA=2025-08-12 11:25:29
[1067/2595] GUCHUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=740.5s, Completed=1051/2595, ETA=2025-08-12 11:26:35
[1043/2595] NASROR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2319.4s, Completed=1052/2595, ETA=2025-08-12 11:33:15
[1051/2595] LAFRAN_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1876.7s, Completed=1053/2595, ETA=2025-08-12 11:31:38
[1063/2595] NUDMEG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1224.2s, Completed=1054/2595, ETA=2025-08-12 11:32:14
[977/2595] RUBTAK07_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6024.2s, Completed=1055/2595, ETA=2025-08-12 11:32:21
[952/2595] WOYJAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=7491.6s, Completed=1056/2595, ETA=2025-08-12 11:30:27
[1070/2595] XATZOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=825.0s, Completed=1057/2595, ETA=2025-08-12 11:29:05
[1068/2595] OCIMEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=950.9s, Completed=1058/2595, ETA=2025-08-12 11:27:28
[968/2595] EFESOZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6643.2s, Completed=1059/2595, ETA=2025-08-12 11:36:30
[1087/2595] XAPGUQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=502.8s, Completed=1060/2595, ETA=2025-08-12 11:43:38
[997/2595] TUJGAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5460.6s, Completed=1061/2595, ETA=2025-08-12 11:43:05
[980/2595] HANKUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6695.0s, Completed=1062/2595, ETA=2025-08-12 11:48:34
[1065/2595] VEJYIT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1999.8s, Completed=1063/2595, ETA=2025-08-12 11:47:49
[1071/2595] CANROA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1524.4s, Completed=1064/2595, ETA=2025-08-12 11:46:12
[1082/2595] PEDMER_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=982.5s, Completed=1065/2595, ETA=2025-08-12 11:47:24
[1089/2595] QOMSAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=611.1s, Completed=1066/2595, ETA=2025-08-12 11:47:26
[979/2595] WULJUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6869.9s, Completed=1067/2595, ETA=2025-08-12 11:45:30
[1077/2595] TEWGEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1641.2s, Completed=1068/2595, ETA=2025-08-12 11:49:06
[1056/2595] OPAGIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2949.3s, Completed=1069/2595, ETA=2025-08-12 11:50:12
[1075/2595] FAHPOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1799.1s, Completed=1070/2595, ETA=2025-08-12 11:49:08
[1076/2595] BUCSIC01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1770.6s, Completed=1071/2595, ETA=2025-08-12 11:47:39
[1088/2595] MAVFEV01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1135.7s, Completed=1072/2595, ETA=2025-08-12 11:45:49
[1092/2595] BURJOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=470.5s, Completed=1073/2595, ETA=2025-08-12 11:45:45
[1083/2595] HUQGUX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1330.7s, Completed=1074/2595, ETA=2025-08-12 11:44:01
[1081/2595] KEJHIQ_clean_h_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1611.4s, Completed=1075/2595, ETA=2025-08-12 11:44:29
[1078/2595] VUJBEI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1767.8s, Completed=1076/2595, ETA=2025-08-12 11:43:07
[1085/2595] DAWCOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1343.4s, Completed=1077/2595, ETA=2025-08-12 11:43:14
[1086/2595] NALWOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1410.8s, Completed=1078/2595, ETA=2025-08-12 11:44:04
