,MOF,Ar_273_0.01,Ar_273_0.05,Ar_273_0.1,Ar_273_0.5,Ar_273_1,Ar_273_5,Ar_273_15,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_1,Ar_293_5,Ar_293_15,Ar_313_0.01,Ar_313_0.05,Ar_313_0.1,Ar_313_0.5,Ar_313_1,Ar_313_5,Ar_313_15
10053,XAKZIT_clean,0.00603969,0.029673409,0.059323106,0.286571961,0.541947889,2.042060801,4.114049065,0.003976779,0.019245375,0.037892878,0.187767315,0.362676152,1.484160025,3.284385914,0.002762405,0.013122692,0.026518069,0.131719787,0.253980329,1.087843845,2.624674175
10054,XAKZOZ_clean,0.006249708,0.031983599,0.062388681,0.304653771,0.562189151,2.039403251,4.120176828,0.004105499,0.020016003,0.040540112,0.196274709,0.378173396,1.511294598,3.284975317,0.002631991,0.013722258,0.027444516,0.13203312,0.259710074,1.13942841,2.628779674
10055,XAKZUF_clean,0.006061306,0.030280612,0.060556365,0.288054568,0.538958937,1.984460656,3.918833736,0.003861613,0.019419829,0.038277586,0.186296888,0.362377673,1.437943673,3.139970459,0.002598165,0.012903357,0.026218144,0.129357531,0.25138383,1.064131804,2.512570187
10056,XALBAO_clean,0.006211573,0.029697076,0.060555839,0.287247796,0.539552822,2.021969853,4.100684688,0.00378618,0.019378462,0.037855218,0.184500995,0.362764091,1.467937032,3.258604361,0.002650819,0.013096134,0.026279477,0.129314245,0.256314987,1.078771618,2.587724859
10057,XALBES_clean,0.006483072,0.031263544,0.061223892,0.29836939,0.569615188,2.034078718,4.095415958,0.003879971,0.019561107,0.039342705,0.191487575,0.372849052,1.475093093,3.261403271,0.002642592,0.013265615,0.026741848,0.131198285,0.257318712,1.113452761,2.594321467
10058,XALBIW_clean,0.006170436,0.029914275,0.060680893,0.287173751,0.549721701,2.018203267,4.093072837,0.003922752,0.019149745,0.038243544,0.185952282,0.365250365,1.478535374,3.240937166,0.002593229,0.013160307,0.026567431,0.12649559,0.256525605,1.10564354,2.567490762
10059,XALBOC_clean,,,,,,,,0.003861871,0.019327453,0.038631871,0.185733437,0.363813888,1.488276437,3.270102764,,,,,,,
10060,XALBUI_clean,0.006173072,0.030196382,0.059543988,0.288997294,0.549231732,2.011067555,3.982966632,0.003892389,0.019557513,0.039208974,0.185057738,0.363733449,1.467341495,3.189544558,0.002633801,0.012888779,0.026197087,0.129741425,0.254200669,1.075604793,2.546456485
10061,XALCAP_clean,0.006612039,0.030854023,0.06224906,0.295118533,0.557763239,1.999732168,3.907080438,0.003949082,0.019965703,0.039526455,0.191373354,0.372694205,1.454982391,3.118984279,0.002666197,0.013418455,0.027173829,0.130552946,0.260279793,1.113741454,2.518808052
10062,XALCET_clean,0.005999753,0.029995527,0.057807558,0.278159187,0.527842223,1.905359152,3.828623616,0.003670476,0.018537036,0.037239292,0.182934175,0.353288954,1.413146095,3.059884114,0.002338997,0.012420656,0.025239783,0.125000259,0.252401067,1.064515698,2.435550131
10063,XALCIX_clean,0.00639259,0.031533246,0.062003686,0.28710222,0.520509832,1.678180305,3.03383082,0.003918918,0.019481432,0.038464404,0.183501592,0.344337632,1.242505962,2.466530275,0.002553885,0.01276656,0.025388453,0.12131455,0.237167538,0.921471279,1.989178626
10064,XALCOD_clean,0.00637397,0.030447523,0.062787183,0.28605517,0.528485172,1.718618489,3.094389268,0.003834409,0.018985837,0.038073372,0.182296983,0.347603396,1.259851756,2.510131097,0.002446459,0.012361204,0.02553885,0.123907108,0.238509653,0.941270618,2.018586263
10065,XALCUJ_clean,0.006250788,0.030082273,0.061714351,0.279821571,0.52561617,1.690442813,3.131979937,0.003663959,0.019087534,0.038195122,0.184022968,0.345409032,1.266821585,2.50214,0.002523806,0.012533087,0.024751056,0.120546809,0.237512735,0.952878405,2.031053462
10066,XALDAQ_clean,0.006159117,0.029761426,0.060585657,0.279709848,0.515964977,1.690056077,3.09135268,0.003658229,0.019073211,0.037510457,0.179662886,0.337496714,1.244637303,2.502612676,0.002460782,0.01259611,0.024708085,0.118521462,0.228557666,0.934882399,2.013461304
10067,XALDAS_clean,0.006841533,0.032556366,0.067130288,0.30889261,0.580218617,2.292076359,5.616369607,0.004517196,0.022621981,0.044580312,0.214748382,0.417358561,1.729690133,4.366070439,0.003404332,0.015703751,0.031895848,0.1555083,0.304528805,1.334681206,3.45431055
10068,XALDEU_clean,0.005617688,0.028549655,0.056870134,0.265369132,0.481786175,1.612608757,2.981855032,0.0036525,0.017171046,0.034806175,0.168057963,0.319420421,1.196785258,2.380813982,0.002346194,0.011645028,0.022628309,0.110477369,0.220270073,0.902774705,1.88859451
10069,XALDIY_clean,0.005660658,0.028412149,0.056400322,0.267603602,0.510885854,1.656023373,3.030921712,0.00393897,0.017741123,0.036891681,0.173452204,0.327576238,1.216122022,2.433650615,0.002286035,0.012034628,0.023562203,0.115928903,0.21863719,0.922097144,1.968691683
10070,XALDOE_clean,0.005889835,0.029297343,0.058342593,0.274897142,0.509370425,1.668267126,3.077026286,0.003726982,0.018371358,0.036828657,0.176230969,0.336425314,1.236000215,2.46650879,0.002243064,0.01177394,0.024307026,0.118541515,0.228523289,0.931968994,1.979293959
10071,XALMII_clean,0.004751558,0.023565878,0.047303253,0.232355421,0.45463879,2.065575139,5.204464928,0.003423137,0.016625692,0.033490935,0.166104477,0.332236175,1.518899525,4.005697421,0.002538429,0.012577815,0.025030409,0.123785512,0.24765405,1.151363528,3.156770404
10072,XALPUY_clean,,,,,,,,0.000435773,0.002020826,0.003957984,0.020709109,0.040768626,0.187843857,0.498007536,,,,,,,
10073,XALTEK_clean,,,,,,,,0.000404077,0.00196371,0.003668181,0.018516179,0.036901163,0.171860825,0.436891341,,,,,,,
10074,XALTIP_clean,0.00359657,0.01854687,0.036248977,0.179757693,0.359608968,1.67950859,4.655612137,0.002782159,0.014022083,0.028137747,0.137243915,0.272606078,1.280185276,3.699641993,0.002132144,0.011075514,0.022373601,0.10907573,0.220516293,1.043870365,2.982689677
10075,XALTOV_clean,,,,,,,,0.003397614,0.016534836,0.032932723,0.164334288,0.327054547,1.484238702,3.665059929,,,,,,,
10076,XALVOY_clean,,,,,,,,5.40E-05,0.000293271,0.000636707,0.003188679,0.00673237,0.031250082,0.09356245,,,,,,,
10077,XALXUF01_clean,0.006143521,0.03027788,0.061298041,0.297844523,0.568163348,2.547331753,6.031776756,0.004264956,0.02126252,0.042408298,0.210230049,0.404520991,1.853372575,4.626435704,0.003119917,0.015137481,0.030433535,0.153323416,0.303420875,1.388790026,3.635103807
10078,XALXUF_clean,0.005901283,0.029396481,0.059582914,0.288699773,0.550035339,2.479271456,5.888554386,0.004072333,0.020527048,0.041314819,0.204305417,0.390621942,1.803326465,4.540145247,0.002989555,0.014861192,0.030481205,0.147697449,0.292851879,1.357001199,3.54566814
10079,XAMDOF_clean,,,,,,,,0.012055552,0.061129445,0.124574626,0.585321606,1.071443138,3.731013031,6.121535236,,,,,,,
10080,XAMDUM01_clean,0.007620416,0.038280318,0.073450473,0.33695411,0.619482955,2.164999035,5.049238798,0.005055307,0.024524825,0.048259193,0.225887223,0.428264816,1.607166476,3.880440003,0.003451144,0.016762331,0.033129434,0.159811739,0.313000174,1.248887948,3.075483799
10081,XAMDUM02_clean,0.008044059,0.039088857,0.077482836,0.34479668,0.631468964,2.211834889,5.147764324,0.005140552,0.025082794,0.050041595,0.234546083,0.444319354,1.659636271,3.954513033,0.003422729,0.017521789,0.03454244,0.16733141,0.316787133,1.262449838,3.125081085
10082,XAMDUM03_clean,0.008103472,0.038972613,0.077555165,0.346282016,0.62352565,2.195842348,5.115229021,0.005199966,0.025093127,0.050049345,0.235540612,0.443926709,1.650419442,3.94160224,0.003414979,0.017253138,0.034010302,0.165053035,0.319781052,1.271868156,3.109135041
10083,XAMDUM04_clean,0.009061837,0.044443813,0.086694497,0.391751356,0.689254963,2.412938715,5.438035024,0.005796683,0.028273036,0.055667787,0.261431945,0.483888689,1.796811515,4.199505544,0.003807625,0.019131118,0.038574802,0.18264457,0.352494592,1.367748349,3.322212215
10084,XAMDUM05_clean,0.008069891,0.04091259,0.080660161,0.361135368,0.655159415,2.276412106,5.23020173,0.005161218,0.025862918,0.051901493,0.244871101,0.458601823,1.707110173,4.03669212,0.003541556,0.017875687,0.035766873,0.171573011,0.331996966,1.307371546,3.172090012
10085,XAMDUM06_clean,0.007633332,0.037817927,0.073783705,0.343200268,0.616011145,2.209161285,5.123606312,0.004802154,0.024491243,0.048504596,0.229483026,0.427221207,1.658517749,3.955706468,0.003492475,0.016648671,0.033591825,0.159083279,0.306239961,1.273583261,3.133295635
10086,XAMDUM_clean,0.007982062,0.036880228,0.073574466,0.341102716,0.611351067,2.16083493,5.056983208,0.004897732,0.024139929,0.04818428,0.225569491,0.425686791,1.622381476,3.886730075,0.003373648,0.016754582,0.032783286,0.158806877,0.307531557,1.250497408,3.083135213
10087,XAMGUQ_clean,0.00467489,0.023125448,0.046741192,0.226394487,0.435564707,1.872986266,4.249844896,0.00319629,0.01615994,0.03274517,0.158357934,0.306680774,1.359028125,3.293920612,0.002272991,0.011805668,0.023310548,0.115199745,0.22853967,1.027906265,2.579119552
10088,XAMHEA_manual,0.005289493,0.025813174,0.052249462,0.255046897,0.500199396,2.103552905,5.055434257,0.003657658,0.018374913,0.036816888,0.179426443,0.349861026,1.559148809,3.878302572,0.002615407,0.013384402,0.026422318,0.131016246,0.258358069,1.167488656,3.048422093
10089,XAMLUS_clean,,,,,,,,0.000409289,0.002065934,0.004089449,0.021193595,0.041365688,0.198654127,0.544113395,,,,,,,
10090,XANDAU_clean,,,,,,,,0.00471137,0.023697677,0.046383945,0.222367132,0.433136905,1.432106365,2.356624846,,,,,,,
10091,XANKOO_clean,0.003615427,0.018466907,0.036939841,0.183777016,0.364079245,1.741119693,4.653708572,0.002716343,0.013700254,0.027102153,0.135813138,0.267100713,1.285561625,3.542155647,0.002112599,0.010190301,0.020646812,0.102155156,0.204613691,0.974593578,2.753390477
10092,XANLAA_clean,0.009813982,0.050353756,0.100454268,0.490848142,0.934825425,3.94727548,7.945484933,0.0064545,0.033530704,0.066827398,0.323183412,0.628138111,2.778517281,6.227804109,0.004391689,0.023218249,0.046303465,0.229480157,0.447937818,2.012880845,4.865293898
10093,XANLEE_clean,0.010249163,0.050758679,0.102809391,0.497031153,0.959479045,4.019736462,8.081695473,0.006819871,0.03409129,0.067397036,0.333259091,0.649265264,2.856629086,6.332926034,0.0046068,0.023814705,0.047468108,0.234595169,0.463143105,2.058133135,4.948827741
10094,XANMIJ_clean,0.003794873,0.018892564,0.038181296,0.189658629,0.372282469,1.61337694,3.807776163,0.002599957,0.012842602,0.025911357,0.125688126,0.250660902,1.11585643,2.822947314,0.001865358,0.008781457,0.018050506,0.089667101,0.177151268,0.808145898,2.137211391
10095,XANMUX01_clean,0.003424019,0.016675567,0.033282156,0.164716973,0.330026013,1.466974738,3.473963475,0.002201566,0.011536665,0.02287789,0.11382421,0.223145652,1.016772764,2.59195574,0.001611416,0.008141386,0.016403485,0.081521164,0.162643784,0.747890492,1.939970359
10096,XANMUX02_clean,0.003259237,0.016489708,0.032709251,0.162319968,0.319807605,1.473719308,3.519909023,0.002301202,0.011124709,0.022153615,0.1103178,0.218608396,1.001338811,2.600076049,0.001599919,0.00797852,0.0159283,0.078386471,0.157966655,0.737543692,1.937377915
10097,XANMUX03_clean,0.004079835,0.020237128,0.040090579,0.201561029,0.401513477,1.891887846,4.752677031,0.002766758,0.014555862,0.0277629,0.142586916,0.276430306,1.302354045,3.494686562,0.00204945,0.010209121,0.0201847,0.101931543,0.203958409,0.956711903,2.610375058
10098,XANMUX04_clean,0.003678857,0.018195012,0.036834552,0.1798616,0.357341523,1.56737495,3.492763965,0.002533046,0.012435302,0.02470199,0.124577201,0.248010508,1.102371329,2.695804883,0.00166315,0.009070681,0.01767384,0.089248679,0.176663677,0.806955285,2.083077885
10099,XANMUX05_clean,0.003797653,0.018999762,0.038453632,0.189087483,0.374662807,1.659248646,3.801000416,0.002661423,0.013058025,0.026050904,0.129712272,0.255711199,1.157167133,2.886277689,0.001831764,0.009492217,0.018275487,0.09358858,0.183283703,0.841745408,2.214706229
10100,XANMUX06_clean,0.004839996,0.0249894,0.049277518,0.246671169,0.494208402,2.188810478,4.700113081,0.00328223,0.01673305,0.033209346,0.167696468,0.327834035,1.499900538,3.639623236,0.002324194,0.011835572,0.023439299,0.118595225,0.230955553,1.066218898,2.774540081
10101,XANMUX07_clean,0.003652032,0.018815819,0.036913111,0.184891287,0.360529866,1.640952083,3.766844532,0.002454487,0.012540686,0.02544351,0.126621649,0.25467652,1.146310674,2.874081896,0.001868169,0.009302526,0.01862996,0.090760459,0.179748552,0.841134163,2.21070164
10102,XANMUX08_clean,0.015953209,0.080971251,0.159541665,0.723088851,1.305704776,4.190336496,6.777325721,0.00952479,0.047656523,0.095230655,0.450801736,0.842306817,3.084227005,5.608265684,0.006108435,0.030118723,0.06047887,0.295816478,0.569023317,2.238582342,4.560004206
10103,XANMUX_clean,0.003305223,0.016397737,0.032684342,0.163735945,0.321627873,1.481132587,3.559014041,0.002214978,0.011071059,0.022086553,0.11103441,0.222561251,1.019922785,2.630637385,0.001620996,0.007783081,0.016204214,0.079553359,0.159625972,0.742805239,1.985766377
10104,XANNAB_clean,,,,,,,,0.009486228,0.046735086,0.08927313,0.364575935,0.58246336,1.37987,2.104341732,,,,,,,
10105,XANXUF_clean,,,,,,,,0.000453154,0.002177493,0.004560965,0.023068184,0.04556257,0.212614536,0.614807791,,,,,,,
10106,XANZAQ01_clean,0.003932084,0.019714438,0.038685355,0.195066337,0.388777496,1.792874784,4.472019269,0.002664285,0.013553379,0.026947886,0.134706065,0.269431196,1.24866163,3.286637986,0.001995434,0.009861191,0.019341089,0.098352949,0.193688916,0.904598677,2.463656673
10107,XANZAQ02_clean,0.003882834,0.019266419,0.039258884,0.191078648,0.384932791,1.774966721,4.457366372,0.002573728,0.013685243,0.026947886,0.132817076,0.260550245,1.238223733,3.261183498,0.001963659,0.009810352,0.019536502,0.096419475,0.19327426,0.902336338,2.439535122
10108,XANZAQ03_clean,0.003696524,0.017764326,0.03571922,0.178728029,0.357561115,1.664371485,4.467199074,0.002501811,0.013107634,0.025953849,0.128853055,0.254012029,1.193476376,3.288147204,0.00185437,0.009587019,0.018976141,0.095303373,0.189912885,0.91101846,2.507963214
10109,XANZAQ04_clean,0.004899615,0.025410797,0.050426003,0.251474669,0.494875459,2.292047733,5.417866554,0.003338697,0.017093844,0.035190965,0.172821071,0.341984112,1.588495408,4.078725029,0.002433126,0.012108437,0.024502843,0.123624733,0.246174696,1.153628311,3.102579096
10110,XANZAQ05_clean,0.004863869,0.024338411,0.048133479,0.241749314,0.470663351,2.181170103,5.218588518,0.003295802,0.016448029,0.0335943,0.165941115,0.33039757,1.53686833,3.954857218,0.002423594,0.011974984,0.023957118,0.120288419,0.241053454,1.126606519,3.02188319
10111,XANZAQ06_clean,0.005030685,0.026161468,0.053061691,0.254579825,0.52053648,2.372865174,5.588681066,0.00356509,0.018106653,0.035455487,0.178295009,0.351192339,1.631972347,4.238775166,0.002499852,0.012716123,0.025503738,0.12851005,0.255189893,1.189600894,3.196679836
10112,XANZAQ07_clean,0.004844805,0.024436117,0.050078074,0.248243211,0.494439355,2.279098069,5.423495542,0.003529344,0.01741556,0.034561831,0.17241833,0.339696354,1.572812349,4.061931454,0.002394997,0.012508795,0.024850773,0.123660479,0.244899748,1.148995601,3.125373271
10113,XANZAQ08_clean,0.004751864,0.022505821,0.045493025,0.225999529,0.449980588,2.069296344,5.065630575,0.003055111,0.015759318,0.03135897,0.158694164,0.315784514,1.451859047,3.817884842,0.002282992,0.011596074,0.023256492,0.115002744,0.229097535,1.072134043,2.88207733
10114,XANZAQ_clean,0.004053622,0.020918689,0.042621412,0.210266425,0.420411313,1.940562285,4.822539579,0.00293119,0.014481986,0.029552594,0.144939017,0.28869841,1.332478579,3.591475417,0.002056599,0.010976473,0.021333345,0.106988441,0.208919984,0.995146214,2.719029277
10115,XAPCOH_clean,0.003942679,0.01966731,0.039314212,0.190286737,0.365062139,1.616062384,3.631007443,0.002675413,0.013406687,0.026751492,0.130750911,0.252510488,1.15606128,2.79100889,0.001899253,0.009702979,0.018723279,0.093276044,0.186577104,0.856686297,2.164361976
10116,XAPCOJ01_clean,0.007733961,0.03860218,0.075698594,0.374904374,0.727271837,3.07196256,5.994047227,0.005107886,0.025543936,0.050307938,0.250863448,0.490305158,2.153145034,4.720761386,0.003484903,0.017591323,0.035049653,0.174759114,0.346285788,1.527118026,3.697624429
10117,XAPCOJ02_clean,0.007682116,0.03784028,0.074688738,0.374985523,0.724179154,3.04882154,5.965097284,0.005071819,0.025478565,0.050474745,0.248690455,0.489987324,2.145794277,4.704344471,0.003606627,0.017780671,0.035642492,0.175444373,0.345456264,1.532582066,3.673685442
10118,XAPCOJ03_clean,0.007400348,0.038074711,0.074524186,0.371475824,0.716131867,3.061715231,5.941435556,0.005042515,0.025199052,0.049482922,0.25147432,0.496039695,2.140794591,4.68825666,0.003611135,0.017722064,0.035259288,0.175419577,0.346668992,1.516782754,3.674438325
10119,XAPCOJ04_clean,0.007380061,0.038058932,0.076221555,0.372413547,0.731279701,3.078353052,5.973369984,0.005107886,0.025401925,0.05084217,0.252166342,0.49223245,2.15301204,4.710615493,0.003640439,0.017618373,0.035155597,0.177511421,0.350782801,1.542764025,3.683754694
10120,XAPCOJ05_clean,0.007298912,0.03690932,0.073613512,0.366284535,0.717842761,3.006874214,5.897995989,0.004938825,0.024628754,0.049338657,0.242845465,0.483973274,2.106317491,4.657417745,0.003554782,0.017228407,0.035365232,0.171702497,0.341698609,1.525001355,3.633390402
10121,XAPCOJ06_clean,0.007256083,0.036830425,0.073358794,0.363850062,0.710742214,2.980430875,5.839631748,0.004938825,0.024619737,0.048966724,0.246792467,0.480177299,2.093036087,4.61449663,0.00337445,0.0174155,0.034136725,0.173088795,0.335977597,1.51247512,3.5946124
10122,XAPCOJ07_clean,0.007567154,0.038142335,0.075621953,0.380226403,0.733164164,3.101581984,6.007227195,0.004936571,0.025805416,0.050736225,0.2506741,0.498740157,2.157905782,4.771463799,0.0037554,0.017769401,0.035987376,0.175225721,0.346396241,1.546981492,3.703207938
10123,XAPCOJ_clean,0.00778806,0.039373097,0.077003742,0.385255393,0.75265122,3.155891024,6.064779945,0.004961366,0.025780621,0.052054898,0.258741673,0.507202206,2.18965537,4.807243792,0.00365171,0.018121047,0.034851288,0.178548326,0.35508145,1.565077776,3.76164882
10124,XAPCUN_clean,0.003882771,0.01936185,0.038435355,0.188384193,0.35635849,1.607225096,3.642881561,0.002561523,0.012934013,0.02601154,0.12828287,0.24880283,1.147582776,2.795956823,0.001851196,0.009422534,0.018786478,0.092784279,0.186197912,0.844820747,2.172939227
10125,XAPDAU_clean,0.003889355,0.019373041,0.03812002,0.189388131,0.361060212,1.601998035,3.63116544,0.002599706,0.013263832,0.026459198,0.13195827,0.250773182,1.149159453,2.794932477,0.00188082,0.009479808,0.018984632,0.092553209,0.186721935,0.846864831,2.169043948
10126,XAPDEY_clean,0.00380114,0.019194636,0.038232592,0.186498106,0.360018091,1.611086143,3.650541772,0.002599706,0.013091352,0.02627421,0.12899978,0.253210282,1.15662941,2.807206854,0.001920319,0.009460717,0.018895101,0.092474869,0.183586356,0.85301748,2.189418294
10127,XAPGAZ_clean,0.000825558,0.004101362,0.00829317,0.042237808,0.08397909,0.412797475,1.243345398,0.000704962,0.003476424,0.006852353,0.034365981,0.068018066,0.334063535,1.004446932,0.000577295,0.002928162,0.005682502,0.028529382,0.057650203,0.276349658,0.834789608
10128,XAPGED_clean,0.000846359,0.004354207,0.008650717,0.043425506,0.086820993,0.430050973,1.275874753,0.000704844,0.003509408,0.007043376,0.034917866,0.069947618,0.338582601,1.019495798,0.00058828,0.002875515,0.005863307,0.028855734,0.057275229,0.279236087,0.845705656
10129,XAPGOK_clean,0.005511777,0.026863203,0.053985537,0.26208023,0.48755885,1.937876519,3.171660237,0.003192442,0.015710083,0.031383981,0.153573388,0.301422557,1.285169779,2.564062061,0.001899124,0.009599504,0.019433626,0.095609845,0.190603379,0.838404149,1.965028034
